accession_name,latitude,longitude,group,HS,LF
9596,41.95,-7.45,admixed,0.603285014629364,Prec_seasonality
9597,42.31,-2.53,spain,0.628740847110748,Prec_seasonality
9598,41.88,-6.51,relict,0.626251399517059,Prec_seasonality
9599,42.8,-5.77,western_europe,0.679182291030884,Prec_seasonality
9600,39.85,-6.04,relict,0.487348824739456,Prec_seasonality
9601,41.85,-1.88,spain,0.62807559967041,Prec_seasonality
9602,40.5,-3.96,spain,0.530645847320557,Temp_coldest_month
9606,31.48,-7.45,relict,0.561115682125092,Prec_seasonality
9607,53.05,52.15,asia,0.508135497570038,Prec_driest_quarter
9608,51.37,59.44,asia,0.46944722533226,Prec_driest_quarter
9609,51.41,59.98,asia,0.455153793096542,Prec_driest_quarter
9610,53.04,51.96,asia,0.502102434635162,Prec_driest_quarter
9611,53.04,51.9,asia,0.51315975189209,Prec_driest_quarter
9612,53.04,51.94,asia,0.503602862358093,Prec_driest_quarter
9613,55.36,61.41,italy_balkan_caucasus,0.394496232271194,Prec_driest_quarter
9615,52.99,52.16,asia,0.502141296863556,Prec_driest_quarter
9616,53.06,51.96,asia,0.501880288124084,Prec_driest_quarter
9617,51.37,59.44,asia,0.46944722533226,Prec_driest_quarter
9619,51.84,79.48,asia,0.293209284543991,Prec_driest_quarter
9620,51.82,79.48,asia,0.293032765388489,Prec_driest_quarter
9621,51.84,79.46,asia,0.294193774461746,Prec_driest_quarter
9622,52.52,85.27,admixed,0.380972921848297,Prec_driest_quarter
9624,53.6,79.37,asia,0.340883284807205,Prec_driest_quarter
9625,51.31,82.59,asia,0.456105917692184,Prec_driest_quarter
9626,51.36,82.59,asia,0.456075698137283,Prec_driest_quarter
9627,51.32,82.55,asia,0.460809469223022,Prec_driest_quarter
9628,51.33,82.54,asia,0.460854291915894,Prec_driest_quarter
9629,51.35,82.18,asia,0.473329603672028,Prec_driest_quarter
9630,51.34,82.16,asia,0.473469138145447,Prec_driest_quarter
9631,51.65,80.79,asia,0.337803870439529,Prec_driest_quarter
9632,51.67,80.82,asia,0.337177217006683,Prec_driest_quarter
9633,51.63,80.83,asia,0.360189199447632,Prec_driest_quarter
9634,54.13,81.31,asia,0.284840911626816,Prec_wettest_quarter
9635,51.87,80.6,asia,0.356810033321381,Prec_driest_quarter
9636,51.75,80.82,asia,0.33929568529129,Prec_driest_quarter
9637,51.77,80.85,asia,0.339539349079132,Prec_driest_quarter
9638,51.73,80.86,asia,0.361761480569839,Prec_driest_quarter
9639,53.82,80.31,asia,0.273122727870941,Prec_wettest_quarter
9640,51.87,80.06,asia,0.349975079298019,Prec_driest_quarter
9641,51.9,80.06,asia,0.35032707452774,Prec_driest_quarter
9642,51.84,80.06,asia,0.350371301174164,Prec_driest_quarter
9643,52.1,79.31,asia,0.282717019319534,Prec_driest_quarter
9644,45.07,18.72,central_europe,0.523384749889374,Altitude
9645,45.17,18.7,central_europe,0.527125954627991,Altitude
9646,39.126899,16.170188,italy_balkan_caucasus,0.734264850616455,Temp_coldest_month
9647,40.37,16.77,italy_balkan_caucasus,0.668599188327789,Prec_wettest_quarter
9648,39.48,16.28,italy_balkan_caucasus,0.611096620559692,Prec_seasonality
9649,39.13,16.17,italy_balkan_caucasus,0.734264850616455,Temp_coldest_month
9651,40.68,14.87,italy_balkan_caucasus,0.673645198345184,Temp_coldest_month
9653,38.44,16.13,italy_balkan_caucasus,0.678037524223328,Temp_coldest_month
9655,38.92,16.47,italy_balkan_caucasus,0.647145211696625,Temp_coldest_month
9656,40.64,17.31,italy_balkan_caucasus,0.649237155914307,Temp_coldest_month
9657,38.45,16.04,italy_balkan_caucasus,0.624400973320007,Prec_wettest_quarter
9658,38.97,16.34,italy_balkan_caucasus,0.704300820827484,Temp_coldest_month
9659,41.18,14.18,italy_balkan_caucasus,0.605573058128357,Prec_seasonality
9660,40.84,14.57,italy_balkan_caucasus,0.681059598922729,Temp_coldest_month
9661,39.58,16.21,italy_balkan_caucasus,0.607072114944458,Prec_seasonality
9663,41.33,14.09,admixed,0.562575578689575,Prec_seasonality
9664,46.366,11.2832,central_europe,0.451449364423752,Altitude
9665,46.366,11.2832,central_europe,0.451449364423752,Altitude
9666,46.366,11.2832,central_europe,0.451449364423752,Altitude
9667,46.366,11.2832,central_europe,0.451449364423752,Altitude
9668,46.3668,11.2837,central_europe,0.451449364423752,Altitude
9669,46.3668,11.2837,central_europe,0.451449364423752,Altitude
9670,46.3668,11.2837,central_europe,0.451449364423752,Altitude
9671,46.3668,11.2837,central_europe,0.451449364423752,Altitude
9672,46.3668,11.2837,central_europe,0.451449364423752,Altitude
9673,46.3668,11.2837,central_europe,0.451449364423752,Altitude
9676,46.3718,11.2866,central_europe,0.451449364423752,Altitude
9677,46.3718,11.2866,central_europe,0.451449364423752,Altitude
9678,46.3718,11.2866,central_europe,0.451449364423752,Altitude
9679,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9680,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9681,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9682,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9683,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9684,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9685,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9686,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9687,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9689,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9690,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9691,46.3378,11.2928,admixed,0.453989267349243,Altitude
9692,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9693,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9694,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9695,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9696,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9697,41.62,23.94,italy_balkan_caucasus,0.606527924537659,Prec_seasonality
9698,41.57,23.85,italy_balkan_caucasus,0.595111548900604,Prec_seasonality
9699,41.37,23.14,italy_balkan_caucasus,0.5802001953125,Temp_coldest_month
9700,42.32,23.1,italy_balkan_caucasus,0.550697863101959,Prec_seasonality
9701,43.7,25.91,italy_balkan_caucasus,0.505885183811188,Altitude
9703,41.53,23.39,italy_balkan_caucasus,0.571622848510742,Prec_seasonality
9704,41.53,23.39,italy_balkan_caucasus,0.571622848510742,Prec_seasonality
9705,41.5,23.33,italy_balkan_caucasus,0.547488331794739,Prec_seasonality
9706,41.64,24.18,italy_balkan_caucasus,0.603163957595825,Temp_coldest_month
9707,41.57,24.84,italy_balkan_caucasus,0.609928369522095,Prec_seasonality
9708,41.62,25.35,italy_balkan_caucasus,0.601493835449219,Temp_coldest_month
9709,41.85,23.13,italy_balkan_caucasus,0.582987189292908,Prec_seasonality
9710,41.85,23.13,italy_balkan_caucasus,0.582987189292908,Prec_seasonality
9711,42.32,23.1,italy_balkan_caucasus,0.550697863101959,Prec_seasonality
9712,42.32,23.1,italy_balkan_caucasus,0.550697863101959,Prec_seasonality
9713,42.49,25.61,italy_balkan_caucasus,0.543139696121216,Altitude
9714,41.84,25.75,italy_balkan_caucasus,0.574702739715576,Prec_seasonality
9716,41.54,24.98,italy_balkan_caucasus,0.585431933403015,Altitude
9717,41.66,25.47,italy_balkan_caucasus,0.589344263076782,Prec_seasonality
9718,41.55,24.75,italy_balkan_caucasus,0.616007268428802,Prec_seasonality
9719,41.83,25.69,italy_balkan_caucasus,0.567075848579407,Prec_seasonality
9720,41.77,25.68,italy_balkan_caucasus,0.573238790035248,Prec_seasonality
9721,42.72,25.33,italy_balkan_caucasus,0.605560302734375,Prec_seasonality
9722,41.71,24.41,italy_balkan_caucasus,0.614995360374451,Prec_seasonality
9723,41.42,23.67,italy_balkan_caucasus,0.643771171569824,Prec_seasonality
9725,37.6,23.08,italy_balkan_caucasus,0.643071472644806,Temp_coldest_month
9726,37.07,22.04,italy_balkan_caucasus,0.416951775550842,Prec_wettest_quarter
9727,37.63,21.62,central_europe,0.575459480285645,Annual_temp_range
9728,48.46,18.9,central_europe,0.60845685005188,Temp_coldest_month
9729,48.46,18.9,central_europe,0.60845685005188,Temp_coldest_month
9730,48.47,18.94,central_europe,0.614776492118835,Temp_coldest_month
9731,48.46,18.9,central_europe,0.60845685005188,Temp_coldest_month
9732,48.47,18.96,central_europe,0.607197105884552,Temp_coldest_month
9733,48.47,18.94,central_europe,0.614776492118835,Temp_coldest_month
9735,48.47,18.94,central_europe,0.614776492118835,Temp_coldest_month
9736,44.69,25.17,admixed,0.506930470466614,Altitude
9737,45.95,22.62,asia,0.546254515647888,Altitude
9738,45.57,25.42,admixed,0.556982457637787,Altitude
9739,46.01,22.33,central_europe,0.545226573944092,Altitude
9741,45.84,23.16,central_europe,0.547919631004333,Altitude
9743,45.14,25,admixed,0.5906782746315,Altitude
9744,47.16,27.59,admixed,0.562359511852264,Altitude
9745,41.45,70.05,asia,0.566077828407288,Prec_wettest_quarter
9747,44.38,21.22,central_europe,0.527936398983002,Altitude
9748,44.23,21.71,admixed,0.615702748298645,Prec_driest_quarter
9749,43.54,22.29,italy_balkan_caucasus,0.515831649303436,Altitude
9754,44.66,21.37,admixed,0.537329494953156,Altitude
9755,44.56,22.56,italy_balkan_caucasus,0.609553933143616,Prec_driest_quarter
9756,44.3,21.08,central_europe,0.508107900619507,Altitude
9757,44.3,21.08,italy_balkan_caucasus,0.508107900619507,Altitude
9758,47.75,88.4,asia,0.285152822732925,Prec_driest_quarter
9759,37.47,49.47,italy_balkan_caucasus,0.0718651115894318,isothermality
9761,33.92,35.7,central_europe,0.459432005882263,Annual_temp_range
9762,37.69,14.98,admixed,0.694764614105225,Temp_coldest_month
9764,34.1,35.84,admixed,0.490827471017838,Annual_temp_range
9766,42.26,74.16,asia,0.464715480804443,Temp_coldest_month
9768,48.57,9.16,central_europe,0.613751590251923,Prec_seasonality
9769,48.55,8.99,central_europe,0.618687510490417,Prec_seasonality
9770,48.53,9.01,central_europe,0.618290066719055,Prec_seasonality
9771,48.56,9.11,central_europe,0.615369498729706,Prec_seasonality
9772,48.41,8.85,central_europe,0.621317625045776,Prec_seasonality
9774,48.59,9.22,central_europe,0.613242328166962,Prec_seasonality
9775,48.41,8.79,central_europe,0.612185895442963,Prec_seasonality
9776,48.43,8.79,central_europe,0.611167728900909,Prec_seasonality
9777,48.57,9.17,central_europe,0.613376677036285,Prec_seasonality
9778,48.41,8.84,central_europe,0.621003806591034,Prec_seasonality
9779,48.5,8.78,central_europe,0.611445426940918,Prec_seasonality
9780,48.43,8.79,central_europe,0.611167728900909,Prec_seasonality
9781,48.52,9.11,central_europe,0.61649626493454,Prec_seasonality
9782,48.53,9.09,central_europe,0.615888655185699,Prec_seasonality
9783,48.52,9.05,admixed,0.615775942802429,Prec_seasonality
9784,48.5,8.8,central_europe,0.612181961536407,Prec_seasonality
9785,48.54,9.02,central_europe,0.618396639823914,Prec_seasonality
9786,48.54,9.01,central_europe,0.618396639823914,Prec_seasonality
9787,48.5,9,central_europe,0.618783712387085,Prec_seasonality
9788,48.53,9.01,central_europe,0.618290066719055,Prec_seasonality
9789,48.39,8.96,central_europe,0.609163701534271,Prec_seasonality
9790,48.58,9.18,central_europe,0.612732827663422,Prec_seasonality
9791,48.6,9.2,central_europe,0.611967742443085,Prec_seasonality
9792,48.54,9.09,central_europe,0.615888655185699,Prec_seasonality
9793,48.57,9.16,central_europe,0.613751590251923,Prec_seasonality
9794,48.52,9.08,central_europe,0.616615474224091,Prec_seasonality
9795,48.5,9.11,central_europe,0.617310464382172,Prec_seasonality
9796,48.41,8.84,central_europe,0.621003806591034,Prec_seasonality
9797,48.54,9.02,central_europe,0.618396639823914,Prec_seasonality
9798,48.54,9.01,central_europe,0.618396639823914,Prec_seasonality
9799,48.39,8.85,central_europe,0.621888697147369,Prec_seasonality
9800,48.54,9.01,central_europe,0.618396639823914,Prec_seasonality
9801,48.54,9.01,central_europe,0.618396639823914,Prec_seasonality
9802,48.51,9.11,central_europe,0.617310464382172,Prec_seasonality
9803,48.42,8.76,central_europe,0.624325513839722,Prec_seasonality
9804,48.45,8.87,central_europe,0.622690439224243,Prec_seasonality
9805,48.54,9.09,central_europe,0.615888655185699,Prec_seasonality
9806,48.56,9.16,central_europe,0.613929569721222,Prec_seasonality
9807,48.6,9.22,central_europe,0.611841678619385,Prec_seasonality
9808,48.52,9.08,central_europe,0.616615474224091,Prec_seasonality
9809,48.52,9.05,western_europe,0.615775942802429,Prec_seasonality
9810,48.53,9.07,central_europe,0.616695463657379,Prec_seasonality
9811,48.52,9.05,central_europe,0.615775942802429,Prec_seasonality
9812,48.52,9.03,central_europe,0.618474304676056,Prec_seasonality
9813,48.4,8.77,central_europe,0.622871935367584,Prec_seasonality
9814,48.42,8.79,central_europe,0.613436102867126,Prec_seasonality
9815,48.54,9.02,central_europe,0.618396639823914,Prec_seasonality
9816,48.55,9.06,central_europe,0.61633688211441,Prec_seasonality
9817,39.84,-6.6,spain,0.501921415328979,Prec_seasonality
9819,42.35,-3.03,spain,0.650060176849365,Prec_seasonality
9820,41,-4.71,spain,0.596529841423035,Prec_seasonality
9821,41.81,2.49,spain,0.586271226406097,Prec_seasonality
9822,40.52,-4.02,spain,0.565702140331268,Temp_coldest_month
9823,43.34,-5.84,western_europe,0.553698718547821,Prec_seasonality
9824,42.91,-4.91,admixed,0.681878864765167,Temp_coldest_month
9825,40.4,-3.88,spain,0.530727028846741,Prec_seasonality
9826,42.49,-6.71,western_europe,0.633767008781433,Prec_seasonality
9827,42.78,0.69,western_europe,0.6529141664505,Prec_seasonality
9828,42.5,-6.15,western_europe,0.641109049320221,Prec_seasonality
9830,36.97,-3.28,admixed,0.645486950874329,Annual_temp_range
9831,38.54,-3.39,admixed,0.526788830757141,Temp_coldest_month
9832,40.54,-3.69,relict,0.521060526371002,Prec_seasonality
9833,40.38,-4.21,spain,0.536454200744629,Prec_seasonality
9834,40.51,-3.9,spain,0.536420106887817,Prec_seasonality
9835,40.61,-6.57,admixed,0.58175802230835,Prec_seasonality
9836,41.25,-1.32,spain,0.586065053939819,Prec_seasonality
9837,37.94,-5.6,relict,0.489168256521225,Annual_temp_range
9838,41.83,-5.38,admixed,0.594336628913879,Prec_seasonality
9839,40.44,-4.27,admixed,0.58445543050766,Prec_seasonality
9840,41.13,-1.43,spain,0.553059220314026,Prec_seasonality
9841,40.59,-4.15,spain,0.618234694004059,Temp_coldest_month
9843,40.53,-3.92,spain,0.55186939239502,Prec_seasonality
9844,42.27,0.19,spain,0.519813716411591,Prec_seasonality
9845,40.48,-3.96,spain,0.530263066291809,Temp_coldest_month
9846,42.31,-3.02,spain,0.652865469455719,Prec_seasonality
9847,43.31,-5.7,western_europe,0.547618329524994,Prec_seasonality
9848,40.11,-5.77,spain,0.565773010253906,Prec_seasonality
9849,40.65,-4.11,admixed,0.611932992935181,Prec_seasonality
9850,42.86,-0.7,spain,0.693632364273071,Temp_coldest_month
9851,42.96,-6.1,western_europe,0.679204046726227,Temp_coldest_month
9852,40.46,-3.75,spain,0.513988316059113,Prec_seasonality
9853,43.33,-5.91,western_europe,0.531663179397583,Prec_seasonality
9854,43.36,-5.88,western_europe,0.555624485015869,Prec_seasonality
9855,40.57,-3.89,spain,0.55241459608078,Prec_seasonality
9856,40.51,-4,spain,0.556310296058655,Temp_coldest_month
9857,40.33,-3.8,spain,0.526758193969727,Prec_seasonality
9858,40.98,-3.8,admixed,0.687490284442902,Temp_coldest_month
9859,40.5,-3.88,spain,0.534421801567078,Prec_seasonality
9860,42.24,-2.62,spain,0.64777809381485,Prec_seasonality
9861,40.72,-3.21,spain,0.531126081943512,Prec_seasonality
9862,40.45,-3.67,western_europe,0.521798849105835,Prec_seasonality
9864,41.76,2.69,spain,0.577384293079376,Prec_seasonality
9866,41.89,-2.79,spain,0.672086894512177,Prec_seasonality
9867,40.94,-3.22,spain,0.578676760196686,Prec_seasonality
9868,41.78,2.37,spain,0.612149655818939,Prec_seasonality
9869,36.76,-5.28,relict,0.5402552485466,Annual_temp_range
9870,41.91,0.17,spain,0.475109398365021,Prec_seasonality
9871,40.75,-3.99,relict,0.664116382598877,Prec_seasonality
9873,37.94,-5.45,spain,0.447079926729202,Prec_seasonality
9874,42.34,-3,spain,0.6456618309021,Prec_seasonality
9875,43.38,-5.87,western_europe,0.606283068656921,Prec_seasonality
9876,41.34,0.99,spain,0.615655660629272,Prec_seasonality
9877,43.02,-5.6,admixed,0.663774967193604,Temp_coldest_month
9878,40.78,-3.62,spain,0.570825397968292,Prec_seasonality
9879,37.6,-1.12,relict,0.623137652873993,Prec_wettest_quarter
9880,42.72,-3.44,spain,0.643078744411469,Prec_seasonality
9881,40.46,-5.32,admixed,0.660212397575378,Prec_seasonality
9882,40.46,-4.26,spain,0.583897352218628,Prec_seasonality
9883,42.1,-2.56,spain,0.658576667308807,Temp_coldest_month
9885,41.14,-3.68,spain,0.652101933956146,Prec_seasonality
9886,42.38,1.73,spain,0.645958840847015,Prec_seasonality
9887,40.4,-4.77,relict,0.57860255241394,Prec_seasonality
9888,40.93,-3.31,spain,0.572846651077271,Prec_seasonality
9890,43.16,-5.07,admixed,0.68586403131485,Prec_seasonality
9891,41.93,2.92,spain,0.609457850456238,Prec_seasonality
9892,42.68,-6.96,admixed,0.648925721645355,Prec_seasonality
9894,42.59,0.76,admixed,0.671457529067993,Temp_coldest_month
9895,41.78,2.57,spain,0.520135462284088,Prec_seasonality
9897,40.95,-5.63,admixed,0.59177577495575,Prec_seasonality
9898,41.14,-3.58,spain,0.688586533069611,Prec_seasonality
9899,42.54,0.84,spain,0.666201114654541,Temp_coldest_month
9900,37.38,-6.01,spain,0.411339968442917,Prec_seasonality
9901,42.27,-2.98,spain,0.685021579265594,Temp_coldest_month
9902,40.71,-3.24,spain,0.543008506298065,Prec_seasonality
9903,42.31,-3.1,spain,0.685997009277344,Prec_seasonality
9904,40.95,-3.31,spain,0.571305155754089,Prec_seasonality
9905,40.76,-4.01,relict,0.676394641399384,Annual_temp_range
9906,40,4.25,admixed,0.327156215906143,Prec_wettest_quarter
9908,50.72,3.47,western_europe,0.693211257457733,Prec_seasonality
9909,50.59,3.3,western_europe,0.663929283618927,Prec_seasonality
9910,50.68,3.52,western_europe,0.679491877555847,Prec_seasonality
9911,47.16,4.28,western_europe,0.665101528167725,Prec_seasonality
9912,46.67,4.55,western_europe,0.653726756572723,Prec_seasonality
9914,47.58,5.33,central_europe,0.649556040763855,Prec_seasonality
9915,47.45,3.94,central_europe,0.654991209506989,Prec_seasonality
9917,46.69,4.34,western_europe,0.6474449634552,Prec_seasonality
9918,47.43,5.21,western_europe,0.648407518863678,Prec_seasonality
9920,48.54,4.32,germany,0.643967390060425,Prec_seasonality
9921,48.57,4.41,western_europe,0.645711302757263,Prec_seasonality
9924,48.59,4.24,admixed,0.644077003002167,Prec_seasonality
9925,48.91,4.52,western_europe,0.649241864681244,Prec_seasonality
9926,48.86,4.1,western_europe,0.647273898124695,Prec_seasonality
9927,44.05,3.69,western_europe,0.613462269306183,Prec_seasonality
9928,44.12,3.77,western_europe,0.602896988391876,Prec_seasonality
9929,43.92,3.71,western_europe,0.583564698696136,Prec_seasonality
9930,43.91,4.14,central_europe,0.540227293968201,Prec_seasonality
9932,44.12,4.33,admixed,0.566391050815582,Prec_seasonality
9933,43.74,3.89,admixed,0.571470677852631,Prec_seasonality
9935,50.6,2.93,western_europe,0.679975032806396,Prec_seasonality
9937,50.79,2.69,western_europe,0.661430239677429,Prec_seasonality
9938,50.65,2.99,western_europe,0.674975633621216,Prec_seasonality
9939,31.48,-7.45,relict,0.561115682125092,Prec_seasonality
9941,40.92,-8.54,western_europe,0.627595961093903,Prec_seasonality
9942,41.32,-1.34,spain,0.583283662796021,Prec_seasonality
9943,39.73,-5.74,spain,0.525237023830414,Prec_seasonality
9944,36.83,-6.36,relict,0.398061841726303,isothermality
9945,41.8,-3.11,admixed,0.635128617286682,Prec_seasonality
9946,38.92,-6.34,spain,0.48520839214325,Prec_seasonality
9947,40.74,-3.9,relict,0.613438606262207,Prec_seasonality
9948,41.05,-3.54,spain,0.636303901672363,Prec_seasonality
9949,42.69,-6.93,western_europe,0.652019143104553,Prec_seasonality
9950,42.63,0.76,spain,0.658505737781525,Temp_coldest_month
9951,51.3333,82.5667,asia,0.460073232650757,Prec_driest_quarter
9952,51.32,82.55,asia,0.460809469223022,Prec_driest_quarter
9953,51.33,82.19,asia,0.473025590181351,Prec_driest_quarter
9955,54.09,60.46,asia,0.378198683261871,Prec_driest_quarter
9956,54.06,60.48,asia,0.379604607820511,Prec_driest_quarter
9957,53.04,51.75,asia,0.520981431007385,Prec_driest_quarter
9958,53.33,49.48,asia,0.534083187580109,Prec_driest_quarter
9959,53.33,49.48,asia,0.534083187580109,Prec_driest_quarter
9960,51.31,57.56,asia,0.562431871891022,Prec_driest_quarter
9962,40.57,15.32,italy_balkan_caucasus,0.588274896144867,Prec_seasonality
9963,39.18,16.26,italy_balkan_caucasus,0.727425754070282,Temp_coldest_month
9964,38.36,16.23,italy_balkan_caucasus,0.648078620433807,Temp_coldest_month
9965,38.38,16.22,italy_balkan_caucasus,0.693052768707275,Temp_coldest_month
9966,40.28,15.65,italy_balkan_caucasus,0.588206470012665,Prec_seasonality
9968,39.27,16.27,italy_balkan_caucasus,0.657847881317139,Prec_seasonality
9969,40.18,16.45,italy_balkan_caucasus,0.565465211868286,Prec_seasonality
9970,46.3716,11.2376,central_europe,0.526854932308197,Altitude
9971,46.513,11.331,central_europe,0.531872153282166,Prec_driest_quarter
9972,46.513,11.331,central_europe,0.531872153282166,Prec_driest_quarter
9973,46.366,11.2832,central_europe,0.451449364423752,Altitude
9974,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9975,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9976,46.2543,11.167,central_europe,0.534335851669312,Altitude
9978,46.6297,10.817,central_europe,0.528349757194519,Prec_driest_quarter
9979,46.36,11.23,central_europe,0.532626330852509,Prec_driest_quarter
9980,38.62,16.17,italy_balkan_caucasus,0.664746403694153,Prec_wettest_quarter
9981,38.76,16.24,italy_balkan_caucasus,0.67171573638916,Prec_wettest_quarter
9982,39.01,16.47,italy_balkan_caucasus,0.698504388332367,Temp_coldest_month
9983,41.62,12.87,admixed,0.608919858932495,Prec_seasonality
9984,41.62,12.87,admixed,0.608919858932495,Prec_seasonality
9985,41.43,23.65,italy_balkan_caucasus,0.644140601158142,Prec_seasonality
9986,41.59,25.2,italy_balkan_caucasus,0.661226272583008,Prec_seasonality
9987,41.43,23.5,italy_balkan_caucasus,0.561570286750793,Prec_seasonality
9988,41.7942,43.4767,italy_balkan_caucasus,0.616451442241669,Prec_driest_quarter
9990,41.8296,46.2831,italy_balkan_caucasus,0.562327146530151,Prec_driest_quarter
9991,41.2381,46.3728,italy_balkan_caucasus,0.520947098731995,Prec_driest_quarter
9993,38.6425,42.2394,admixed,0.577720165252686,Annual_temp_range
9995,48.14,9.4,central_europe,0.614544749259949,Temp_coldest_month
9996,48.52,8.8,central_europe,0.610506117343903,Prec_seasonality
9997,48.56,9.16,central_europe,0.613929569721222,Prec_seasonality
9998,48.43,8.82,admixed,0.610621511936188,Prec_seasonality
9999,48.53,9.06,central_europe,0.617270588874817,Prec_seasonality
10001,48.52,9.05,western_europe,0.615775942802429,Prec_seasonality
10002,48.53,9.04,western_europe,0.617676734924316,Prec_seasonality
10004,44.46,25.74,italy_balkan_caucasus,0.495132148265839,Altitude
10005,46.11,21.95,central_europe,0.548457980155945,Altitude
10006,44.6419,34.3814,italy_balkan_caucasus,0.681819021701813,Temp_coldest_month
10008,41.45,70.05,asia,0.566077828407288,Prec_wettest_quarter
10009,41.45,70.05,asia,0.566077828407288,Prec_wettest_quarter
10010,41.45,70.05,asia,0.566077828407288,Prec_wettest_quarter
10011,39.8692,45.3622,asia,0.535236775875092,Prec_driest_quarter
10012,38.9786,48.5594,italy_balkan_caucasus,0.614554822444916,Temp_coldest_month
10013,38.7406,48.6131,italy_balkan_caucasus,0.636230289936066,Temp_coldest_month
10014,38.6536,48.7992,italy_balkan_caucasus,0.680755853652954,Temp_coldest_month
10015,37.29,71.3,asia,0.200588181614876,Prec_wettest_quarter
10017,44.34,21.46,central_europe,0.544892311096191,Altitude
10018,44.84,20.16,central_europe,0.460961520671844,Altitude
10020,49.17,16.5,central_europe,0.612357914447784,Altitude
10022,48.0333,7.7667,admixed,0.607569754123688,Altitude
10023,68.8,15.45,admixed,0.53975784778595,isothermality
10027,48.02838,7.765567,central_europe,0.608055233955383,Altitude
14312,62.02,34.12,asia,0.57241302728653,Prec_wettest_quarter
14313,62.02,34.12,asia,0.57241302728653,Prec_wettest_quarter
14314,61.59,35.11,asia,0.506830275058746,Temp_coldest_month
14315,61.59,35.11,asia,0.506830275058746,Temp_coldest_month
14318,61.94,34.24,asia,0.565311014652252,Temp_coldest_month
14319,61.94,34.24,asia,0.565311014652252,Temp_coldest_month
15560,61.37,61.37,asia,0.214158654212952,Prec_wettest_quarter
15591,48.3315333,14.72665,central_europe,0.610635042190552,Temp_coldest_month
15592,48.3314667,14.7158667,central_europe,0.610614061355591,Temp_coldest_month
15593,48.3314667,14.7158667,central_europe,0.610614061355591,Temp_coldest_month
18694,60.4,32.09,asia,0.150234535336494,Prec_seasonality
18696,61.57,30.63,asia,0.611916661262512,Temp_coldest_month
19949,48.3268333,14.7181667,central_europe,0.610635042190552,Temp_coldest_month
19950,48.3268333,14.7181667,central_europe,0.610635042190552,Temp_coldest_month
19951,48.3268333,14.7181667,central_europe,0.610635042190552,Temp_coldest_month
