idPot,idAccession,LifeCycleDuration,Final_rosetteDM,FruitNumber,LogisticCoeff_A,LogisticCoeff_B,LogisticCoeff_tinf,Minf,GRinf,RGRinf
1,6974,104,2015.18,39,2015.18,3.473790524,31.82859035,3.753930498,145.0274553,143.9349887
10,6944,45,222.08,171,222.08,4.029680871,25.09944089,5.117511192,13.77776598,124.0793045
100,9526,44,176.35,156,176.35,4.188058442,23.0035685,7.566286351,10.52695434,119.3870637
101,9945,47,177.25,134,177.25,4.0537508,25.02492183,4.249784203,10.93123435,123.3425597
102,8386,53,174.27,279,174.27,4.739759605,28.74921587,3.273666856,9.191921875,105.4905821
103,9719,50,336.53,224,336.53,3.44612308,24.92940448,4.364059595,24.41366662,145.090581
105,6970,39,100.72,177,100.72,3.307903499,19.14712641,5.96585194,7.612072121,151.1531398
106,7373,59,697.48,150,697.48,4.565499116,33.91208371,3.686261948,38.1929764,109.5170511
107,6936,52,301.35,254,301.35,4.311456139,27.66701286,4.923931708,17.47379483,115.9701001
108,9966,71,1594.28,19,1594.28,4.626156199,35.76885422,6.050395029,86.15575931,108.081089
109,763,41,136.18,112,136.18,4.198249111,23.01197457,5.87382267,8.109332986,119.0972681
11,7008,82,1905.5,96,1905.5,4.744640343,39.18731731,4.050062944,100.402763,105.3820656
110,9798,56,242.78,195,242.78,4.764389761,28.42600883,4.972963522,12.739302,104.9452344
111,6209,84,927.88,118,927.88,6.058537061,41.08025014,5.45760838,38.28812099,82.52817387
112,765,51,173.09,221,173.09,4.141990718,29.48825348,1.552331047,10.44727112,120.7149011
113,9386,83,1451.31,40,1451.31,5.537859713,42.73818373,3.918914218,65.51764017,90.28758869
115,9321,79,1028.61,86,1028.61,5.251848116,37.74956776,5.192063824,48.96419209,95.20458111
116,9726,51,168.22,218,168.22,3.355637012,26.85343582,1.101067924,12.53264279,149.0030055
117,6965,87,1514.62,55,1514.62,4.70041309,38.00364194,3.90649004,80.55781328,106.3736294
118,6076,87,278.4,NA,278.4,NA,NA,NA,17.981249,129.1756394
119,9811,61,490.98,222,490.98,4.572326494,33.7435452,2.71280259,26.8451958,109.3535207
12,9470,92,1624.52,33,1624.52,4.651816301,40.69842403,2.208631821,87.30568314,107.4848979
120,6241,72,700.88,46,700.88,4.512712869,38.60503505,1.235906672,38.82808525,110.7980974
121,9104,48,406.6,210,406.6,3.798663586,27.17230315,4.377113061,26.75941096,131.6252384
122,9741,60,567.29,188,567.29,5.092282171,31.99647415,7.449015195,27.85047946,98.18780328
123,7063,41,218.41,216,218.41,3.984275826,22.94088656,8.16835806,13.70449798,125.4933197
124,6025,77,770.99,154,770.99,2.955450136,25.93345643,3.497043565,65.21764574,169.1789666
125,9653,39,114.34,236,114.34,4.036690492,20.30314335,8.263028015,7.081295941,123.8638436
127,7003,46,285.06,222,285.06,4.099944198,25.48729852,6.376600216,17.38194389,121.9528793
128,5276,47,360.7,129,360.7,3.599691832,24.3392301,6.59384266,25.05075551,138.9007791
129,9999,41,262.32,112,262.32,3.774401215,23.14122884,7.827163691,17.37494142,132.4713435
13,6956,58,294.36,360,294.36,4.539529692,29.04243234,4.371207861,16.21093042,110.1435686
130,6177,66,953.3,57,953.3,4.656669156,34.01048669,5.463184803,51.17928546,107.3728846
131,9523,50,434.6,182,434.6,4.05587769,28.27808045,4.744016981,26.78828315,123.2778792
132,9960,46,159.58,224,159.58,4.796236011,24.40484414,7.544003321,8.317980997,104.2484146
133,9980,39,208.21,172,208.21,3.270865166,21.61789377,5.802845101,15.91398525,152.8647543
135,7411,50,244.88,170,244.88,3.882305983,23.72870767,6.929836397,15.76897861,128.7894365
136,6424,51,326.05,282,326.05,3.89652233,25.93992464,5.363707245,20.91929497,128.319552
137,9594,82,1297.29,86,1297.29,3.735759524,29.7357043,6.553844685,86.81567909,133.8415915
138,9781,44,225.08,NA,225.08,NA,NA,NA,14.4712572,128.5876772
139,8334,52,477.69,101,477.69,4.081100022,27.54774183,6.396324771,29.26233107,122.5159877
14,9371,99,1186.91,45,1186.91,6.706140262,52.03854686,2.244652206,44.24713597,74.55853598
140,9972,47,233.11,275,233.11,4.344070904,25.75748936,6.037052229,13.41541178,115.0994104
141,8214,44,144.73,NA,144.73,NA,NA,NA,8.013896491,110.7427139
142,9698,60,713.23,119,713.23,4.835057732,31.62885164,8.045561106,36.87804984,103.4113816
143,7516,81,1581.08,48,1581.08,5.596050858,40.96574607,6.224040748,70.63373977,89.34872336
144,7031,47,414.05,142,414.05,4.31215523,27.78429009,6.591078876,24.00481766,115.9512989
145,6945,61,930.29,82,930.29,4.352532273,31.34241633,6.852781737,53.433837,114.875656
146,9559,41,219.27,102,219.27,3.333068104,23.07696864,4.251706106,16.44655863,150.0119363
147,7202,46,219.04,291,219.04,4.24320029,24.72411631,6.609865829,12.90535357,117.8355877
148,10016,67,949.48,84,949.48,4.089380117,32.34979183,4.000291844,58.04547222,122.2679197
149,6959,49,327.93,219,327.93,4.236531048,26.02719107,7.295151172,19.35132755,118.0210871
15,768,52,381.21,NA,381.21,NA,NA,NA,23.88226512,125.2971597
150,10009,50,435.81,138,435.81,4.420301846,28.57731895,6.421399024,24.64820363,113.1144472
151,9565,54,639.69,192,639.69,3.897581255,27.85388445,6.488482535,41.03121643,128.2846892
152,9975,50,307.85,186,307.85,4.084160659,25.26158134,7.165574773,18.84414117,122.4241752
153,9995,43,374.58,108,374.58,3.79119806,24.73194724,7.535713697,24.70063513,131.8844313
154,9437,64,790.43,125,790.43,4.723617839,32.01123289,7.413691112,41.83393042,105.8510695
155,9908,47,213.15,284,213.15,4.654734171,24.85494398,8.417733659,11.44802217,107.4175198
156,9800,55,384.24,332,384.24,3.772443774,25.10369655,6.886020784,25.46360019,132.5400801
158,9760,38,69.87,210,69.87,4.138868901,20.19641104,5.481408895,4.220355952,120.8059525
159,5165,61,786.55,118,786.55,4.078260455,28.8072381,7.738329884,48.21602302,122.6012918
16,5830,78,1313.99,134,1313.99,3.740735262,31.45477576,4.229804767,87.81629199,133.6635621
160,7206,48,277.87,211,277.87,4.181080684,25.16152088,7.204200468,16.61472362,119.5863074
161,7333,39,116.02,98,116.02,4.309543035,22.9488055,5.477862595,6.730411964,116.0215819
162,10010,47,612.64,136,612.64,3.730959206,25.61865888,9.174766552,41.05110551,134.0137944
163,5726,46,373.41,208,373.41,3.345751965,22.11507459,9.730270706,27.90179935,149.4432358
164,9632,48,361.72,152,361.72,3.722328779,24.78995555,6.678723684,24.2939314,134.3245129
165,7347,40,290.12,96,290.12,3.437244914,21.79272098,9.093718136,21.10120222,145.46534
166,9775,47,399.57,199,399.57,3.790394569,25.23843457,7.045037988,26.35411649,131.9123883
167,9749,49,496.19,138,496.19,4.456087236,26.98129672,10.74307227,27.83776291,112.2060618
168,9102,48,546.77,148,546.77,3.479525006,23.67578442,10.52993723,39.2848161,143.6977746
169,6088,95,2501.6,79,2501.6,3.540471185,30.87210403,6.866450486,176.6431549,141.2241405
170,9746,95,2370.65,NA,2370.65,NA,NA,NA,138.6969108,117.0117148
171,7126,68,852.85,89,852.85,4.893907214,34.00691519,6.269740565,43.56692734,102.1678545
172,7231,48,212.36,239,212.36,3.724301735,22.92114333,6.412241341,14.25502115,134.2533542
173,766,40,223.77,176,223.77,3.606520881,21.07522859,9.918407461,15.51148651,138.6377666
174,9596,43,209.97,184,209.97,3.008278675,20.56068855,6.092019937,17.44934751,166.208006
175,7075,67,783.29,162,783.29,4.672625878,31.68635718,7.48389007,41.90844829,107.006213
176,430,47,269.51,123,269.51,3.924076798,25.36794505,5.262287379,17.17028067,127.4185052
177,6434,49,273.94,250,273.94,4.44312072,25.98176505,7.307511651,15.41371579,112.5335168
178,6009,79,1153.24,76,1153.24,4.574438658,32.64652937,8.106031481,63.02631241,109.3030287
179,1066,135,2211.07,376,2211.07,4.002768568,34.01919364,5.463625819,138.0962928,124.9135421
18,9404,71,1445.53,122,1445.53,4.396114183,35.07757491,4.799055648,82.2049849,113.7368092
180,9577,98,2471.48,39,2471.48,3.898756006,33.65105219,5.719881335,158.4787556,128.2460352
181,7209,54,243.09,NA,243.09,NA,NA,NA,12.64338955,104.0222926
182,7127,37,91.9,160,91.9,4.36546175,19.45043142,9.461528373,5.262902602,114.5354211
183,9570,67,1185.57,106,1185.57,4.096842247,30.98147286,7.033272353,72.3465738,122.0452167
184,7002,54,563.71,106,563.71,4.213640381,29.97519023,4.88047662,33.44554524,118.6622385
185,1435,55,353.88,NA,353.88,NA,NA,NA,18.45492907,104.3004921
186,7268,47,179.98,165,179.98,4.224908113,23.70585882,6.756609621,10.64993576,118.3457691
187,6086,79,887.91,51,887.91,5.589850756,39.10063824,4.842465565,39.71080977,89.4478264
188,9770,48,273.29,148,273.29,3.560444095,22.5879668,7.739223649,19.1893197,140.4319199
189,7028,44,219.3,143,219.3,3.814858898,22.71240399,7.561085338,14.37143587,131.0664466
19,6901,61,523.08,97,523.08,4.705973148,32.40375099,4.439341429,27.78808886,106.2479501
190,5253,38,152.59,137,152.59,3.696460158,21.16577722,7.095567399,10.32000843,135.2645446
191,9939,55,414.17,87,414.17,4.129243892,28.57684753,4.555641956,25.07541397,121.0875436
192,428,48,199.52,313,199.52,4.335601561,23.37512175,8.725461447,11.50474722,115.3242504
193,6932,51,263.6,191,263.6,4.159061784,25.0950334,6.812880819,15.8449197,120.2194211
194,7344,52,573.56,162,573.56,4.22843273,29.0909442,6.209490744,33.91090959,118.2471218
195,7520,44,196.83,139,196.83,4.467927742,23.3841726,9.373941525,11.01349503,111.9087033
196,9602,55,331.6,245,331.6,4.833657015,27.40736434,8.80855964,17.15057559,103.4413485
198,9769,40,271.3,95,271.3,3.724953624,22.9539158,8.127119622,18.20828038,134.2298591
199,7427,79,820.73,42,820.73,5.306986763,34.61432677,7.865343647,38.66271185,94.21542249
2,9548,153,3135.05,18,3135.05,5.460449316,49.73375528,2.166392614,143.5344337,91.56755628
20,9517,39,84.4,210,84.4,3.090059759,18.73335419,4.719715962,6.828346907,161.8091684
200,6958,41,174.48,186,174.48,3.910141266,20.72039903,10.56609552,11.15560718,127.8726179
201,9582,74,1500.75,66,1500.75,3.975297086,32.5976539,5.082525755,94.37973864,125.7767631
202,9580,48,258.5,199,258.5,3.932459425,22.92600994,9.311099879,16.433736,127.1468936
203,7217,40,110.83,186,110.83,3.218166571,17.56581917,9.640941209,8.609715932,155.3679677
204,9907,48,632,181,632,3.239595386,23.49138068,9.669197687,48.77152273,154.3402618
205,10000,38,224.81,185,224.81,3.019688643,19.45937631,9.393397649,18.61201821,165.5799849
207,9996,47,338.41,263,338.41,4.088083797,25.15535081,8.107640364,20.69490358,122.3066906
208,10002,34,123.93,NA,123.93,NA,NA,NA,8.400417865,135.5671406
209,5784,68,871.97,103,871.97,4.893658774,34.67783066,5.592923933,44.54591341,102.1730413
21,7236,57,237.13,273,237.13,4.423482575,26.93069362,5.051166209,13.40177089,113.0331117
210,410,42,220.05,175,220.05,4.293811729,24.47613475,7.305991439,12.81204288,116.4466519
211,9520,125,3025.75,NA,3025.75,NA,NA,NA,162.1869466,107.2044595
212,9941,42,161.25,157,161.25,4.088519188,23.626628,5.55660908,9.859926822,122.293666
213,9917,56,421.5,171,421.5,4.541446664,28.91778529,6.441958867,23.20295884,110.0970763
215,9768,65,503.68,196,503.68,4.228075939,30.2266985,4.17749254,29.78186812,118.2571002
216,9910,58,422.82,140,422.82,1.834011222,20.73608443,1.209491939,57.63596141,272.6264671
217,9600,42,144.1,147,144.1,3.442659439,22.46070405,3.760547904,10.46429385,145.2365559
218,9528,71,946.69,84,946.69,4.866579776,35.08618245,5.432663417,48.63220391,102.7415604
219,9989,101,1583.07,254,1583.07,5.137514951,40.66222497,4.040090245,77.03481232,97.32331775
22,139,65,305.15,237,305.15,3.454304675,30.1916517,0.880341936,22.08476298,144.7469309
220,9977,62,441.4,96,441.4,4.609736186,31.80589729,3.860385237,23.93846319,108.466077
222,9947,92,595.1,73,595.1,7.105713793,46.79526199,3.336236911,20.9373758,70.36590757
223,9813,58,410.88,202,410.88,4.26329395,30.37824113,3.421267011,24.09404587,117.2802077
224,9774,57,574.58,NA,574.58,NA,NA,NA,37.22635766,129.5776312
225,6243,49,241.83,217,241.83,4.374576056,26.94930959,4.919365938,13.82019634,114.2967898
226,6911,35,25.45,70,25.45,5.206821302,16.40377593,5.756842797,1.221954746,96.02787785
227,6145,134,2986.53,60,2986.53,5.338259277,43.85920374,5.24548172,139.864413,93.66349104
228,9794,48,370.76,122,370.76,4.219112368,26.34528462,7.545035354,21.96907594,118.5083393
229,7382,41,156.04,194,156.04,3.546829232,21.22214938,6.326387527,10.99855602,140.9709821
23,9657,42,79.68,240,79.68,4.345763197,20.46087111,6.583931884,4.583774839,115.0545893
230,5907,54,198.86,237,198.86,4.90919919,26.97607415,6.071353658,10.12690626,101.8496053
231,9697,53,306.72,NA,306.72,NA,NA,NA,22.72677538,148.1923277
232,7148,86,1486.75,45,1486.75,3.525998912,31.17037539,3.661245421,105.4133904,141.8037874
233,9965,43,182.57,236,182.57,4.06530171,24.1185012,5.493968927,11.22733397,122.9921014
234,6940,51,349.94,110,349.94,4.184349226,27.59214364,5.148308013,20.90767173,119.4928944
235,8311,39,215.57,95,215.57,3.118567117,22.97976637,3.305996042,17.28117369,160.330043
236,9745,50,450.55,113,450.55,4.009096761,28.64284898,4.266599872,28.09548053,124.7163712
237,9766,34,54.51,61,54.51,3.603227971,17.54511763,5.978792518,3.782025481,138.7644645
238,9568,83,1361.49,93,1361.49,6.022581192,42.15109663,6.508560191,56.51605003,83.02088158
239,9785,55,439.15,208,439.15,4.545237522,29.20195396,6.332434351,24.15440326,110.0052522
24,9815,62,589.63,239,589.63,3.794168105,32.1740705,1.702932848,38.85107246,131.7811932
241,9427,64,681.91,92,681.91,4.628216707,32.75701436,4.955944051,36.83438153,108.0329707
243,9940,45,264.06,155,264.06,3.971487135,24.6720545,6.406217608,16.6222369,125.8974241
244,9665,53,516.65,251,516.65,4.495800011,29.25614319,7.032345072,28.72959199,111.2149114
245,9529,46,533.79,396,533.79,3.965252515,26.06159687,9.135373298,33.65422492,126.0953743
246,7384,70,1108.92,126,1108.92,4.404563366,36.9289278,2.447488317,62.94153971,113.5186302
247,7062,48,347.2,154,347.2,4.018644129,27.68910921,4.203675143,21.59932485,124.420074
248,9576,99,2433.32,28,2433.32,3.880392338,33.24154911,6.080127733,156.7702302,128.85295
249,7518,80,1165.43,94,1165.43,3.884380806,30.50279244,5.915001719,75.00745023,128.7206443
25,6931,38,105,199,105,2.926925961,17.09196804,8.550663061,8.968453712,170.8276898
250,9716,94,1875.1,137,1875.1,3.862498726,30.6894713,8.804049453,121.3657358,129.4498809
251,9978,59,400.62,163,400.62,4.449394128,30.41711443,4.031581176,22.50980631,112.3748505
252,9979,56,367.06,278,367.06,4.769003275,27.97590999,8.276311935,19.24196624,104.8437108
253,6961,34,114.9,149,114.9,2.546123532,16.01795846,9.880555537,11.28185638,196.3769604
254,7346,47,491.29,NA,491.29,NA,NA,NA,30.95319832,126.00785
255,8240,66,910.46,79,910.46,4.968816504,32.79902008,9.16518256,45.80869505,100.627584
256,9699,55,381.76,206,381.76,3.741788407,26.89426809,4.132503018,25.50651977,133.6259418
257,9567,74,978.38,192,978.38,3.82562961,29.31312119,6.241045518,63.93588114,130.6974409
258,7323,40,151.2,166,151.2,3.363714256,20.48490466,6.412231685,11.23757761,148.6452065
259,7296,51,419.3,168,419.3,3.564942268,24.27630866,7.507334484,29.40440325,140.2547257
26,7071,62,562.41,213,562.41,4.4133282,34.22090493,2.316314231,31.85860956,113.2931831
260,9926,48,374.6,178,374.6,3.590747402,23.38978368,8.785974584,26.08092119,139.2467763
261,9634,64,833.63,100,833.63,4.475442936,33.5092047,4.338972299,46.56689919,111.7207855
262,6922,53,268.59,242,268.59,3.788124361,23.77829536,6.889285448,17.72579082,131.9914428
263,9976,47,342.13,217,342.13,3.90850224,24.39382918,8.395115054,21.88370244,127.9262411
265,7316,59,512.6,170,512.6,3.692062949,25.97386342,6.684742694,34.70959238,135.4256433
266,6984,48,169.09,248,169.09,3.957412154,27.03056741,2.255878335,10.68185429,126.3451924
267,7143,57,545.16,226,545.16,4.380060963,28.92046288,7.157656731,31.11600527,114.1536623
269,9920,41,370.75,152,370.75,3.560882336,23.20857359,8.86380089,26.0293633,140.4146368
27,9527,67,896.03,133,896.03,4.536369373,34.26947137,4.234477598,49.38034838,110.2203015
271,6071,91,1271.99,62,1271.99,5.268589224,42.37715441,2.720672299,60.3572392,94.90206558
272,4931,46,187.46,159,187.46,3.747617555,24.0811227,4.276501237,12.50527817,133.4180963
273,9759,44,76.62,119,76.62,3.525664302,19.29204198,5.124777134,5.433018676,141.8172455
274,9733,75,880.53,130,880.53,3.012843974,28.11564497,2.149583762,73.06468636,165.9561545
275,10003,60,556.75,167,556.75,4.856366937,32.40594998,5.465871613,28.66082852,102.9576238
276,9916,61,409.15,239,409.15,4.632341648,30.64479626,4.692109804,22.08116494,107.9367711
277,7298,59,610.04,221,610.04,4.610594393,31.31982108,5.927876099,33.07816455,108.4458873
278,9968,43,151.23,164,151.23,4.253939587,24.02274097,5.398072582,8.887643848,117.5381055
279,7273,47,184.94,176,184.94,3.410556674,23.16713445,3.813308698,13.55643797,146.6036333
28,9542,95,1221.15,67,1221.15,6.924827992,48.67034302,4.569917839,44.08593258,72.20395952
280,9942,81,946.78,NA,946.78,NA,NA,NA,56.37865535,119.0955773
281,7010,61,643.85,129,643.85,4.197944245,30.40952404,4.942981874,38.34317242,119.1059173
282,9721,69,1175.55,133,1175.55,4.966304643,36.68693926,5.426334109,59.17629326,100.6784795
283,9549,69,780.6,107,780.6,4.075163151,31.44117433,4.028770131,47.88765327,122.6944742
284,9597,58,532.32,222,532.32,4.108010677,28.27915551,6.147176759,32.39524199,121.713413
285,9748,60,398.42,171,398.42,4.681783289,31.16619785,4.287560129,21.27501293,106.7969124
286,159,58,438.86,278,438.86,4.583450885,30.94063864,4.504664925,23.93720425,109.0881112
287,9620,50,388.47,124,388.47,4.073994401,26.82751533,6.145976111,23.83839801,122.7296729
288,9992,77,1125.12,146,1125.12,5.591045481,36.76599353,9.300311276,50.30901662,89.4287127
289,9628,49,236.67,119,236.67,4.162004449,26.11090505,4.831194684,14.21610686,120.1344223
290,9637,54,444.56,NA,444.56,NA,NA,NA,26.39202959,118.7332625
291,9643,53,387.86,NA,387.86,NA,NA,NA,27.7650504,143.170476
292,7328,37,65.14,NA,65.14,NA,NA,NA,5.010086082,153.8251791
293,9535,77,1171.71,287,1171.71,4.687217205,35.59574125,4.959098219,62.4949703,106.6731022
294,9814,51,264.62,118,264.62,4.600001988,27.42405903,5.859507822,14.38151552,108.6956052
295,5818,49,294.07,169,294.07,4.190239667,26.14847994,6.104394935,17.54493915,119.3249169
296,9973,52,348.52,190,348.52,4.098930122,26.66300303,5.879512653,21.25676638,121.9830505
297,8424,47,332.02,268,332.02,3.775311272,26.36265664,4.297553242,21.98626657,132.4394107
298,6390,46,149.43,257,149.43,4.340408796,22.89740523,7.281935947,8.606908186,115.1965226
299,8357,49,213.51,184,213.51,4.268570337,27.56808578,3.427450694,12.50477227,117.1352375
30,8222,84,1376.06,NA,1376.06,NA,NA,NA,80.3470338,116.7783873
300,9929,54,391.37,187,391.37,4.335093319,27.86724397,6.246540399,22.56987169,115.3377709
301,9998,59,419.56,196,419.56,4.764885733,30.77667892,5.29170687,22.0131197,104.9343107
302,7000,65,750.01,118,750.01,4.753140621,33.57602274,5.222650672,39.44812808,105.1936056
303,8249,68,660.09,70,660.09,5.583502892,37.02071862,5.181583359,29.5553711,89.5495193
304,7092,51,220.26,146,220.26,4.575771969,27.26095056,4.952141215,12.03403499,109.2711795
306,8256,58,432.7,148,432.7,4.486382154,29.47911586,5.558255502,24.1118559,111.4483748
